smiles,nucleophilicity
CCC(=[O:1])OCC(C)C,-3.335686411
CCC[C:1](=C=[N-])C(CC)CC,26.51973978
CC(C)C(C(C)C)[O:1]C,-4.201602434
[N:1]#CC(C)CC,-0.229711721
CCC[O:1]C(C)CC,-3.918552399
CCC[N:1](c1ccccc1)C(C)C,5.14485596
CC(C)C(C(C)C)[N-:1]C(C)(C)C,30.97700797
CC[C:1](=[N+]([O-])[O-])CC(C)(C)C,15.81152694
CC(C)CC(=[O:1])c1ccccc1,-2.021325333
CC(C)[CH-:1]Cc1ccccc1,40.88246809
CC(C)[N:1](C(C)C)C(C)C,6.96687059
CCC[O:1]C(C)(C)CC,-3.488876271
CN(C)C(=[O:1])c1ccccc1,0.177194484
CCC(=[CH:1]Cc1ccccc1)[O-],22.81692226
CC[N:1](CC)C(C)C,8.069668919
CCCC(=[C:1](C(C)C)C(C)C)[O-],21.77585564
CCC[N:1](CC)CC,10.80269087
CCC(C(C)C)C(=[O:1])CC(C)(C)C,-2.269080207
CCCC(=[O:1])CCC,-2.366428655
CC(C)CC(=[O:1])O,-4.265154564
CCC(C(C)C)[N-:1]CC(C)(C)C,30.76302684
CCC(C)[N-:1]c1ccccc1,21.5685401
CCC[C-:1](CC)C(C)C,41.09208214
CCC[C:1](=C=[N-])C(C)(C)C,26.53530186
CC(=[O:1])OCc1ccccc1,-3.755609508
CCC(CC)[C:1](=[N+]([O-])[O-])C(C(C)C)C(C)C,16.67168057
CC[C:1](=C=[N-])C(C)(C)C,26.43926851
CCC(C(C)C)[C:1](=[N+]([O-])[O-])C(C)C,14.19113354
CCC(C)(C)[O:1]CC,-2.953882601
CC[CH-:1]Cc1ccccc1,39.84008008
CCC(C)[C:1](=C=[N-])C(CC)CC,24.66181432
CCC[NH2:1],10.73076924
C[C-:1](C)Cc1ccccc1,40.27298604
CC(C)[C-:1](C(C)C)[N+]#N,7.613365011
CCC(C(C)C)OC(=[O:1])CC,-5.142536059
[N:1]#CC,-0.315408914
CC[C:1](=[N+]([O-])[O-])Cc1ccccc1,15.53754877
CCC[N:1](CC)Cc1ccccc1,9.651944783
CCC(=[N:1]CC)Cc1ccccc1,9.619745548
CCC(CC)C=[O:1],-3.654769644
CC(C)(C)C[C:1](=C=[N-])c1ccccc1,17.61847223
CC[C:1](=[N+]([O-])[O-])C(C)C,17.31048242
C[C:1](=C(C)[O-])Cc1ccccc1,22.95038344
CCC(CC)[NH-:1],28.97527634
CC(C)[O:1]C(C)C,-2.748926045
CC(C)C[O:1]C(C)(C)C,-2.990386472
CCC(CC)C(=[O:1])C(C)C,-4.119092837
CC(C)C[O:1]c1ccccc1,-7.293423832
CC(C)C[C-:1](Cc1ccccc1)[N+]#N,8.504687758
CC(C)C[O:1]C(C(C)C)C(C)C,-3.513734829
CC[C:1](=C(c1ccccc1)[O-])CC,20.67362334
CCC[CH2-:1],38.98242214
CCC(C)C(=[O:1])OC(C)C,-4.50091068
CCN(Cc1ccccc1)C(=[O:1])C,0.34217144
CCC(C(C)C)[C-:1](C)[N+]#N,6.986881818
CC(C)(C)C[N-:1]c1ccccc1,21.72592972
CCCN(Cc1ccccc1)C=[O:1],-0.73928292
CCCNC(=[O:1])C(C)C,-1.354496042
CCC(C)[N-:1]C,29.9990764
CC(C)[O:1]c1ccccc1,-6.641932419
CC(C)C[CH2-:1],37.95225487
CC(C)(C)C[O:1]C(C)(C)C,-3.496285877
CC(C)[C-:1](C(C)C)C(C)C,39.14215804
[N:1]#CC(C)C,-0.236476459
CCC(CC)[C:1](=[N+]([O-])[O-])C(CC)CC,16.82685488
CC(C)C[NH:1]CC(C)C,11.78748338
CC(C)(C)C=[O:1],-3.911983171
CCC[N-:1]CC(C)(C)C,29.59004886
CC[C-:1](C)C(C)C,42.85182787
CCCC(=[N:1]CC)C,10.78885352
CCOC=[O:1],-4.736747953
CCC(C(C)C)[N-:1]C(C)(C)C,27.7896594
CCC(C)OC=[O:1],-2.61246268
[C-:1]#[N+]C(CC)(CC)CC,9.644491129
[CH2:1]=[N+]([O-])[O-],18.03718548
CCC[O:1]C(C)(C)C,-3.173712245
CCC(C)[C:1](=C=[N-])C(C)CC,26.15582992
CC(C)C[C-:1](C)c1ccccc1,30.78875721
CC(C)N(C=[O:1])c1ccccc1,-1.416064393
CCC[C:1](=[N+]([O-])[O-])CC(C)C,17.3011907
CCC(=[C:1](C(C)C)C(C)C)[O-],21.63497713
CC(C)C(=[O:1])Cc1ccccc1,-3.9253354
[N:1]#CC(CC)C(C)C,-1.254567482
CC(C)C(=[O:1])N(C)c1ccccc1,-1.334695627
CC(C)(C)[CH:1]=C=[N-],25.89714001
CC[N:1](C(C)C)C(C)(C)C,5.816124508
CC[NH:1]C(C)C,10.20334395
CCC[CH-:1]CC,41.39606834
CCC(CC)OC=[O:1],-4.687533604
CCC(C)C(=[O:1])C,-3.079773908
CCC[CH-:1]C(C)C,40.71897106
C[CH:1]=C[O-],20.58193402
CC(C)(C)[NH:1]C,10.44308271
CCCC(=[N:1]CC)c1ccccc1,9.460594514
CCC(=[O:1])CC(C)(C)C,-3.438789012
CC(C)(C)C(=[O:1])c1ccccc1,-5.879442452
CCC(C)C(=[O:1])C(C)(C)C,-3.083085501
C(=[O:1])O,-5.542120916
CC[C:1](=C(C)[O-])C(C)C,21.26030062
CC[C:1](=C[O-])c1ccccc1,16.17653201
CCC[C:1](=C=[N-])C,26.68455142
CCC(C)C(=[O:1])c1ccccc1,-3.151268362
CCC[N-:1]CC(C)C,29.48263249
CC(C)(C)C[N-:1]C,29.78054709
CCC[NH:1]c1ccccc1,5.864072261
CCC(C)[C-:1](Cc1ccccc1)[N+]#N,7.554040541
CCC[C-:1](C)C(C)(C)C,40.52582663
CC[NH-:1],29.79962733
CCC(C)[C:1](=[N+]([O-])[O-])c1ccccc1,15.83770441
[N:1]#CCC1=CC=CC=C1,-0.604875598
[C-:1]#[N+]CC(C)C,9.370673139
CCC(C)C(=[O:1])C(CC)C(C)C,-1.592842378
CCC(=[O:1])c1ccccc1,-4.152810434
CCN(C)C(=[O:1])C,1.024569865
CCCC(=[O:1])OC(C)(C)C,-3.244187749
CC(=[O:1])N,0.410859416
CC[CH-:1]C(C)(C)C,40.47961134
CCC(CC)[C:1](=[N+]([O-])[O-])C(CC)C(C)C,14.9187462
CCCC(=[C:1](C)Cc1ccccc1)[O-],23.7993013
CCC[C-:1](C)CC(C)C,41.57149213
CCCC(=[C:1](C)CC)[O-],23.15989349
CC(C)[N:1](C)C(C)C,9.172467248
CC(C)C(=[O:1])NCc1ccccc1,-1.91251991
CC(=[O:1])Nc1ccccc1,-2.57194403
CCCN(CCC)C(=[O:1])C,0.669874914
CCC[N:1](CCC)CCC,10.6588476
CC(C)C(C(C)C)[O:1]CC(C)(C)C,-4.077934989
CCC(C(C)C)[N-:1]CC,29.4328704
CCC[C:1](=[N+]([O-])[O-])c1ccccc1,13.19408109
[N:1]#CCC,-0.236051004
CCC(C(C)C)[O:1]C(C)(C)C,-5.623810481
CCCOC(=[O:1])C,-3.758908096
CCC[N-:1]C(C(C)C)C(C)C,29.90390495
CCC[N:1](CCC)CC(C)C,8.5011987
CCC[N-:1]C(C)(C)C,29.9289002
CC(C)[N-:1]CC(C)(C)C,32.08634892
CCC[NH:1]C,10.41910884
CCC[N:1](C)Cc1ccccc1,9.915657427
CCC[CH:1]=C(c1ccccc1)[O-],21.52242375
C[N:1](C)C,10.94653413
CCC(=[O:1])N(C)Cc1ccccc1,0.30925945
CCC[N-:1]C(C)CC,28.67049129
CCC(CC)[C-:1](c1ccccc1)[N+]#N,4.943384479
C[N:1]=C,8.588866572
CCCC(=[O:1])CC,-3.225083969
CCC(CC)[C-:1](C(CC)CC)[N+]#N,3.770931701
CCC(=[O:1])CC(C)C,-2.605935912
CC[C:1](=C(C)[O-])CC,22.36449151
CCC(C)[O:1]Cc1ccccc1,-3.200856576
c1ccc(cc1)C=[O:1],-3.11200376
CCCNC(=[O:1])C,-1.602363871
CCC(=[NH:1])C(C)C,10.80734346
CC(=[NH:1])Cc1ccccc1,10.38122231
CC(C)(C)C[C:1](=[N+]([O-])[O-])c1ccccc1,13.48932208
CC(C)C[CH:1]=C=[N-],24.79372288
CCN(C)C=[O:1],0.253154909
CCC(C)[C-:1](c1ccccc1)[N+]#N,6.504394696
CC[C-:1](CC)Cc1ccccc1,41.30912545
CCCN(c1ccccc1)C(=[O:1])C,0.729947781
CC(C)C[C:1](=[N+]([O-])[O-])C(C)C,17.09674387
COC(=[O:1])Cc1ccccc1,-4.474970082
CC[O:1]C(C)(C)C,-3.169556414
CC(C)(C)C[C-:1](Cc1ccccc1)[N+]#N,7.390383677
CC[C:1](=C=[N-])C(C)C,25.96577926
CCC[O:1]C(C)C,-2.985234663
c1ccc(cc1)C(=[O:1])O,-3.77597926
CCC[N-:1]C,30.29045867
CC(C)(C)[NH-:1],29.58557203
CC[CH:1]=C(CC)[O-],22.63952525
CCC(CC)[C:1](=[N+]([O-])[O-])CC(C)(C)C,13.5945637
CCC(C)(C)[O:1]C,-3.445462975
CCCC(=[N:1]CCC)CC,10.5171597
CC[C-:1](c1ccccc1)C(C)C,31.91688572
CC[N:1](C)CC(C)C,9.603997029
CCC(CC)[CH:1]=C=[N-],24.6830134
CC[C:1](C=C=[N-])C(C)C,25.50889998
CCC(=[O:1])N(CC)c1ccccc1,-1.932641823
CC(C)(C)[C-:1](C(C)(C)C)[N+]#N,6.403356335
CCC[N:1](C)C(C)(C)C,8.956702358
CC(=[O:1])N(C)Cc1ccccc1,0.020824264
C=[N:1]c1ccccc1,6.444301854
CC(C)(C)CC(=[O:1])O,-4.176382
CC(C)C[N-:1]CC(C)C,31.35213719
CCC(C)C(=[O:1])OC(C)CC,-3.168949597
CC(C)CC(=[O:1])C(C(C)C)C(C)C,-2.716676436
CCC[C-:1](CCC)[N+]#N,9.589364991
CCC[CH:1]=C(CC)[O-],22.80913505
[N:1]#CCC(C)C,-0.281166843
CCC(=[O:1])NC,-1.513563227
CCC(C)[O:1]C(C)C,-3.602593289
CC[C-:1](C)c1ccccc1,31.64814631
C[C:1](=[N+]([O-])[O-])CC(C)(C)C,15.80152257
CCCOC(=[O:1])CC,-6.305479003
CC(C)(C)C[C:1](=[N+]([O-])[O-])CC(C)(C)C,12.85141209
CC(C)C[NH:1]C(C)C,10.27526558
CCC[N:1](C(C)C)C(C)C,9.196441125
CCC[N:1](C)C,10.80269087
CC(C)[NH:1]C(C)C,9.89168355
CCC(=[O:1])O,-3.680503881
CC(C)CC(=[O:1])OC(C)C,-6.687117147
CC(C)(C)C[O:1]c1ccccc1,-7.63670263
CCC[C-:1](C)C(C)C,41.32015437
CCC[C:1](=C[O-])c1ccccc1,16.54698345
CC[N:1](CC)C(C)(C)C,7.374426495
CCC(CC)[O:1]C(CC)C(C)C,-2.511690934
CC(C)(C)[C:1](=C=[N-])Cc1ccccc1,25.18888627
CCCNC=[O:1],0.036297315
CCC(C(C)C)[C:1](=C=[N-])C,24.61675175
CC[NH:1]CC(C)C,10.92256025
CCC(=[O:1])OCC(C)(C)C,-6.004110267
CC[C:1](=[N+]([O-])[O-])c1ccccc1,15.32337449
CCC(=[O:1])N(CC)C(C)C,0.797599429
CC(C)C(C(C)C)[N-:1]C,30.03250939
